author_name,title_count
"Steel, Flora Annie Webster, 1847-1929",1
"BarrËs, Maurice, 1862-1923",1
"Maugham, W. Somerset (William Somerset), 1874-1965",1
"Barr, Amelia Edith Huddleston, 1831-1919",1
Various,1
"Gruelle, Johnny, 1880-1938",1
Anonymous,1
"Perry, Lawrence, 1875-1954",1
"Ferguson, Donald",1
"Piper, H. Beam, 1904-1964",1
"MacLean, Katherine, 1925-",1
"Velimirovi?, Nikolaj, 1880-1956",1
"Lampman, Archibald, 1861-1899",1
"Hartley, Marsden, 1877-1943",1
"Wodehouse, P. G. (Pelham Grenville), 1881-1975",1
"Freitas, Joaquim de Melo, 1852-1923",1
"Carr, E. Donald (Edmund Donald), -1900",1
"Chekhov, Anton Pavlovich, 1860-1904",1
"Chase, Josephine, -1931",1
"Hueston, Ethel, 1887-",1
"Fenn, George Manville, 1831-1909",1
"Brooks, Henry M. (Henry Mason), 1822-1898",1
"Plato, 427? BC-347? BC",1
Anonymous,1
"DeKy, Thornton",1
"Fouchier, Louis Charles EugËne Joseph de, 1869-",1
"Beauregard, GÈrard de, 1865-",1
"Holt, Emily Sarah, 1836-1893",1
"Abbott, Eleanor Hallowell, 1872-1958",1
"Gordon, Nathaniel",1
"Warner, Agnes",1
"Worst, John H. (John Henry), 1850-1945",1
"Maspero, G. (Gaston), 1846-1916",1
"Morley, John, 1838-1923",1
"Freeman, Mary Eleanor Wilkins, 1852-1930",1
"Chen, Shou, 233-297",1
"MacArthur, Ruth Brown, 1881-",1
Anonymous,1
"Wugenzi, active 1573",1
"Barrett, James Francis, 1888-1934",1
"Germain, Walter",1
"Lossing, Benson John, 1813-1891",1
"Lebert, Marie",1
"Descartes, RenÈ, 1596-1650",1
"Blanche, …mile, 1820-1893",1
"Keller, Helen, 1880-1968",1
"Fitzhugh, Percy Keese, 1876-1950",1
"ClÈment, Pierre, 1809-1870",1
"Lebert, Marie",1
"Notovitch, Nicolas, 1858-",1
Anonymous,1
"Butterworth, Hezekiah, 1839-1905",1
"Eggleston, George Cary, 1839-1911",1
"Sallust, 86 BC-34 BC",1
"Causey, James, 1924-2003",1
"Day, Dee",1
"Dolbear, A. E. (Amos Emerson), 1837-1910",1
"McKenzie, J. H.",1
"JÛkai, MÛr, 1825-1904",1
"Byron, May Clarissa Gillington, -1936",1
"Macedo, JosÈ Agostinho de, 1761-1831",1
"Granice, Harry",1
"Cawein, Madison Julius, 1865-1914",1
"Saltus, Edgar, 1855-1921",1
"Brehm, Alfred Edmund, 1829-1884",1
"Guernsey, H.W.",1
"Krarer, Olof",1
"Phelps, Elizabeth Stuart, 1844-1911",1
"Piper, H. Beam, 1904-1964",1
"Zola, …mile, 1840-1902",1
Various,1
"Ballou, Maturin Murray, 1820-1895",1
"Bailey, Arthur Scott, 1877-1949",1
"Gummerus, K. J. (Kaarle Jaakko), 1840-1898",1
"Sayce, A. H. (Archibald Henry), 1845-1933",1
"Rainy, Robert",1
"Vinci, LÈonard de",1
"Amado, Ismael Alberto",1
"Tracy, Louis, 1863-1928",1
Anonymous,1
"Paull, H. B.",1
"Spielhagen, Friedrich, 1829-1911",1
"Brown, Charles Brockden, 1771-1810",1
"Goldfrap, John Henry, 1879-1917",1
"Putnam, Allen",1
"Rabelais, FranÁois, 1490?-1553?",1
"Stephen, Leslie, 1832-1904",1
"Murray, Gilbert, 1866-1957",1
"MacDonald, George, 1824-1905",1
Various,1
"Perez, Jizchok Lejb",1
"Egan, Maurice Francis, 1852-1924",1
"Rosenfeld, Paul, 1890-1946",1
"Sanborn, Kate, 1839-1917",1
"Sclater, P. L.",1
"Hudson, W. H. (William Henry), 1841-1922",1
"Deplace, Guy-Marie",1
"Chapman, Allen",1
"Cholmondeley, Mary, 1859-1925",1
"Glover, T. R. (Terrot Reaveley), 1869-1943",1
"Leahy, Arthur Herbert, 1857-1928",1
"Hugo, Victor, 1802-1885",1
"Green, Anna Katharine, 1846-1935",1
"Watts, John",1
"Bradlaugh, Charles, 1833-1891",1
"Collins, Anthony, pseud.",1
"Spearman, Frank H. (Frank Hamilton), 1859-1937",1
"Ludlow, Fitz Hugh, 1836-1870",1
"Schlaf, Johannes, 1862-1941",1
"Tagore, Rabindranath, 1861-1941",1
"Fowler, Frank",1
"Lytton, Henry A., 1865-1936",1
Various,1
"Cary, Elisabeth Luther, 1867-1936",1
"Hooker, William Francis",1
"Eckenstein, Lina, 1857-1931",1
"Andersen, H. C. (Hans Christian), 1805-1875",1
"Courtois-GÈrard, unknown",1
"Gerry, Margarita Spalding",1
"Fox, Frances Barton, 1887-",1
"Platts, I.",1
"Elder, Marc, 1884-1933",1
"Timbs, John",1
"Sternheim, Carl",1
"Herrick, Robert, 1868-1938",1
"Thorne, Guy, 1876-1923",1
"Sudermann, Clara, 1861-1924",1
"Beibitz, J. H. (Joseph Hugh), 1868-1936",1
"London, Jack, 1876-1916",1
"Watkins, Walter K.",1
"Drake, Samuel Adams, 1833-1905",1
"Brooks, Van Wyck",1
"Shortland, Edward, 1812-1893",1
"Wheeler, Ruthe S.",1
"Solomos, Dionysios, 1798-1857",1
"Stables, Gordon, 1840-1910",1
"Leslie, Madeline, 1815-1893",1
"Allen, Willis Boyd",1
"Llull, Ramon",1
Various,1
"Lang, Andrew, 1844-1912",1
"Balzac, HonorÈ de, 1799-1850",1
"Wilde, Oscar, 1854-1900",1
"Scott, Michael, 1789-1835",1
"Snell, Roy J. (Roy Judson), 1878-1959",1
"Gaskell, Walter Holbrook",1
"Upton, George P. (George Putnam), 1834-1919",1
"Wade, Mary Hazelton Blanchard, 1860-1936",1
"Drake, Joseph Rodman, 1795-1820",1
"Conrad, Joseph, 1857-1924",1
"Waters, W. G., Mrs.",1
"Doyle, Arthur Conan, 1859-1930",1
"Webster, Noah, 1758-1843",1
Project Gutenberg,1
"Swift, Jonathan, 1667-1745",1
"More, Thomas, Saint, 1478-1535",1
Various,1
"Silverberg, Robert, 1935-",1
"Aulnoy, Madame d' (Marie-Catherine), 1651?-1705",1
Various,1
"Perrault, Charles, 1628-1703",1
"Volney, C.-F. (Constantin-FranÁois), 1757-1820",1
"Reid, Mayne, 1818-1883",1
"Darwin, Charles, 1809-1882",1
"Doyle, Arthur Conan, 1859-1930",1
"Yonge, Charlotte M. (Charlotte Mary), 1823-1901",1
"Bamford, Mary E. (Mary Ellen)",1
"Lawrence, D. H. (David Herbert), 1885-1930",1
"Peretz, Isaac Loeb",1
"Taylor, Jack",1
"Motley, John Lothrop, 1814-1877",1
"MacDonald, George, 1824-1905",1
"Ward, Nathaniel, 1578-1652",1
Various,1
Various,1
"Chavasse, Pye Henry, 1810-1879",1
"Head, Francis",1
"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1
"Tanizaki, Jun'ichiro, 1886-1965",1
"Yan, Zhitui, 531-591",1
"Weymouth, Richard Francis, 1822-1902",1
"Russell, George William, 1867-1935",1
"Eddy, Velda Allis",1
"Saki, 1870-1916",1
"Braddon, M. E. (Mary Elizabeth), 1835-1915",1
"MacDonald, George, 1824-1905",1
"MacDonald, George, 1824-1905",1
"Hahn, Emily, 1905-1997",1
Blue Ridge Duo,1
"Stewart, Cal, 1856-1919",1
Various,1
"Etlar, Carit, 1816-1900",1
"Walton, O. F., Mrs., 1849-1939",1
"Mommsen, Theodor, 1817-1903",1
"Freeman, R. Austin (Richard Austin), 1862-1943",1
"Le Bon, Gustave, 1841-1931",1
Library of Congress. Copyright Office,1
"Espina, Concha, 1869-1955",1
"Shakespeare, William, 1564-1616",1
"McAfee, Cleland Boyd, 1866-1944",1
"Alcott, Louisa May, 1832-1888",1
"Barbusse, Henri, 1873-1935",1
"Dante Alighieri, 1265-1321",1
Various,1
"Van Doren, Carl, 1885-1950",1
"MacDonald, George, 1824-1905",1
Various,1
Various,1
"Poe, Edgar Allan, 1809-1849",1
"Crawford, F. Marion (Francis Marion), 1854-1909",1
"Sand, George, 1804-1876",1
"Mariano, Patricio, 1877-1935",1
"McGuffey, William Holmes, 1800-1873",1
"Gibson, H. W. (Henry William), 1867-",1
"Plunkett, Horace Curzon, Sir, 1854-1932",1
"Burke, Edmund, 1729-1797",1
"Gissing, George, 1857-1903",1
"Hebbel, Friedrich, 1813-1863",1
"Cervantes Saavedra, Miguel de, 1547-1616",1
Various,1
Various,1
"Todhunter, John, 1839-1916",1
Anonymous,1
"Hendrick, Burton Jesse, 1870-1949",1
"McGuffey, William Holmes, 1800-1873",1
"Benson, Arthur Christopher, 1862-1925",1
"Kipling, Rudyard, 1865-1936",1
"Ibsen, Henrik, 1828-1906",1
"Major, Charles, 1856-1913",1
"Collins, Wilkie, 1824-1889",1
"Plato, 427? BC-347? BC",1
"Fewkes, Jesse Walter, 1850-1930",1
"Maxwell, James Clerk, 1831-1879",1
"Vaughan, Charles Edwyn, 1854-1922",1
"Steele, Joel Dorman, 1836-1886",1
"Adams, F. Colburn (Francis Colburn)",1
"Johnston, Annie F. (Annie Fellows), 1863-1931",1
"Ellis, Edward Sylvester, 1840-1916",1
"Crawford, F. Marion (Francis Marion), 1854-1909",1
"Burnett, Frances Hodgson, 1849-1924",1
"MacDonald, George, 1824-1905",1
"Stevenson, James, 1840-1888",1
"Coffin, Joshua, 1792-1864",1
"Elster, Kristian, 1841-1881",1
"Schiller, Friedrich, 1759-1805",1
"Freeman, Mary Eleanor Wilkins, 1852-1930",1
"Paston, George, 1860-1936",1
"Herndon, William H.",1
"Weik, Jesse W.",1
"Alma, Maude, -1895",1
"Bigwood, Inez",1
"Thompson, John Gilbert, 1862-1940",1
"Taft, William H. (William Howard), 1857-1930",1
"Masefield, John, 1878-1967",1
"Drummond, William Henry, 1854-1907",1
"Calhoun, A. R. (Alfred Rochefort), 1844-",1
"Mabie, Hamilton Wright, 1846-1916",1
"Fenn, George Manville, 1831-1909",1
"Collingwood, Harry, 1851-1922",1
"Stimpson, Herbert Baird, 1869-",1
"Stevens, Isaac Newton, 1858-1920",1
"Shackleford, H. K. (Harvey King), 1841-1906",1
"Boothby, Guy, 1867-1905",1
"Disraeli, Benjamin, Earl of Beaconsfield, 1804-1881",1
"Robertson, Morgan, 1861-1915",1
"Crevaux, Jules, 1847-1882",1
"Marryat, Frederick, 1792-1848",1
"Herrick, Robert, 1591-1674",1
"Zweig, Stefan, 1881-1942",1
"Heijermans, Herman, 1864-1924",1
"Pain, Barry, 1864-1928",1
"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1
"Balzac, HonorÈ de, 1799-1850",1
"Connor, Ralph, 1860-1937",1
"Berding, Frans",1
"Dai, Zhen, 1724-1777",1
"Frˆding, Gustaf, 1860-1911",1
Various,1
"Ward, Humphry, Mrs., 1851-1920",1
"Jacobs, W. W. (William Wymark), 1863-1943",1
"Fletcher, J. S. (Joseph Smith), 1863-1935",1
"Stratemeyer, Edward, 1862-1930",1
"Linnankoski, Johannes, 1869-1913",1
"Burnett, Frances Hodgson, 1849-1924",1
"Irving, Fannie Belle",1
"Yonge, Charlotte M. (Charlotte Mary), 1823-1901",1
"Field, Eugene, 1850-1895",1
Various,1
"Young, Charles E. (Charles Edward), 1846-",1
"Doogue, Luke Joseph, 1865-",1
"Emerson, Alice B.",1
Various,1
"Gordon, Harry",1
"Hancock, H. Irving (Harrie Irving), 1868-1922",1
"Paine, Albert Bigelow, 1861-1937",1
"Weber, Ernst",1
"Volney, C.-F. (Constantin-FranÁois), 1757-1820",1
"Verne, Jules, 1828-1905",1
"Zhu, Mingshi, 1260-1340",1
"Notturno, Napolitano",1
Various,1
"Kilpi, Hilja, 1844-1927",1
"Burroughs, Edgar Rice, 1875-1950",1
"Rihani, Ameen Fares, 1876-1940",1
"Fanny, Aunt, 1822-1894",1
"Chapman, Allen",1
"Berthoud, EugËne, 1828?-1872",1
"Trollope, Anthony, 1815-1882",1
"James, Henry, 1843-1916",1
"Wilkinson, Frederick",1
"Le≈õmian, Boles≈Çaw, 1879?-1937",1
"Very, Lydia L. A. (Lydia Louisa Anna), 1823-1901",1
"Crawford, Matthew, 1839-1918",1
"Ardel, Henri, 1863-1938",1
"Le Queux, William, 1864-1927",1
"Lavoisier, Antoine, 1743-1794",1
"Arthur, T. S. (Timothy Shay), 1809-1885",1
"Curzon, Robert",1
"Yonge, Charlotte M. (Charlotte Mary), 1823-1901",1
"Graham, Isabella, 1742-1814",1
"Swan, Annie S. (Annie Shepherd), 1859-1943",1
"Mendelssohn, Felix, 1809-1847",1
"Mundy, Talbot, 1879-1940",1
Various,1
"Zwilgmeyer, Dikken",1
"McCabe, James Dabney, 1842-1883",1
Various,1
"Trench, Richard Chenevix, 1807-1886",1
Various,1
Home University Library of Modern Knowledge,1
"Van Vechten, Carl, 1880-1964",1
"Hurlbut, Jesse Lyman, 1843-1930",1
"Hodge, George B.",1
"Fenn, George Manville, 1831-1909",1
Various,1
"Claretie, Jules, 1840-1913",1
"Northend, Mary H.",1
"Knight, E. F. (Edward Frederick), 1852-1925",1
"JÛn Hjaltason, 1839-1883",1
"Garland, Hamlin, 1860-1940",1
"Rodd, Rennell, 1858-1941",1
"Loti, Pierre, 1850-1923",1
"Oppenheim, E. Phillips (Edward Phillips), 1866-1946",1
"Bolton, Sarah Knowles, 1841-1916",1
"Stilson, Charles B., 1880-1932",1
"Das, C. R. (Chittaranjan), 1870-1925",1
"Ellis, William Hodgson",1
"Butterfield, Consul Willshire, 1824-1899",1
"Swain, Richard la Rue",1
"MariÈjol, Jean-H., 1855-1934",1
"Brown, Charles Brockden, 1771-1810",1
"Thackeray, Miss",1
"Whitaker, Herman",1
United States. Public Health Service,1
Yvonne,1
"Ebers, Georg, 1837-1898",1
Various,1
"Black, William, 1841-1898",1
"Minckley, W. L.",1
"Hugo, Victor, 1802-1885",1
"Kilner, Mary Ann, 1753-1831",1
"Sienkiewicz, Henryk, 1846-1916",1
"Roberts, Morley, 1857-1942",1
"Awdeley, John",1
"Harman, Thomas T.",1
"Miller, George A.",1
"Cross, Frank B.",1
"Olund, Leonard J.",1
"Butler, John James, 1867-",1
"Baily, Hannah Lavinia",1
"Schopenhauer, Arthur, 1788-1860",1
"RiaÒo, Juan F., 1829-1901",1
"Plato, 427? BC-347? BC",1
"Hungerford, Edward, 1875-1948",1
"Thomas, Cyrus, 1825-1910",1
"Serao, Matilde, 1856-1927",1
"Kock, Paul de, 1793-1871",1
"Le Queux, William, 1864-1927",1
"Aspinall, James",1
"Orczy, Emmuska Orczy, Baroness, 1865-1947",1
"Howard, Robert E., 1906-1936",1
"Strong, Grace Cooke",1
"Elder, Marc, 1884-1933",1
"Wassermann, Jakob, 1873-1934",1
"Stockley, Cynthia, 1883-1936",1
"Gwynn, Stephen Lucius, 1864-1950",1
"Guizot, Madame (Elisabeth Charlotte Pauline), 1773-1827",1
"Turton, William Harry, 1856-1938",1
"Thaly, K·lm·n",1
"Hoare, Maria Eliza",1
"Hart, Albert Bushnell, 1854-1943",1
"Trollope, Anthony, 1815-1882",1
"Bracco, Roberto, 1861-1943",1
"Deledda, Grazia, 1871-1936",1
"Molesworth, Mrs., 1839-1921",1
"Cleyre, Voltairine de",1
"Curtis, Alice Turner",1
"Morris, Gouverneur, 1876-1953",1
"Brill, E. C.",1
"Holland, Rupert Sargent, 1878-1952",1
Various,1
"Galarraga, Gustavo S·nchez",1
Various,1
"Snell, Roy J. (Roy Judson), 1878-1959",1
"Kingsley, Charles, 1819-1875",1
"Parlette, Ralph Albert, 1870-1930",1
"Besant, Annie, 1847-1933",1
Various,1
"Jerome, Jerome K. (Jerome Klapka), 1859-1927",1
"Burroughs, Edgar Rice, 1875-1950",1
"Shakespeare, William, 1564-1616",1
"Hiden, Martha Woodroof, 1883-1959",1
"Cloud, D. C.",1
"Molloy, J. Fitzgerald (Joseph Fitzgerald), 1858-1908",1
"Tolstoy, Leo, graf, 1828-1910",1
"Casanova, Giacomo, 1725-1798",1
"Baker, Samuel White, Sir, 1821-1893",1
"Lang, Andrew, 1844-1912",1
"Richardson, Major (John), 1796-1852",1
"Dodge, Theodore Ayrault, 1842-1909",1
"Hume, David, 1711-1776",1
"Farr, Edward",1
"Nolan, E. H. (Edward Henry)",1
"Smollett, T. (Tobias), 1721-1771",1
"Irwin, Wallace, 1876-1959",1
"Churchill, Winston, 1871-1947",1
"Fletcher, J. S. (Joseph Smith), 1863-1935",1
"Blaisdell, Albert F. (Albert Franklin), 1847-1927",1
"Kabir, 1440-1518",1
"Roe, Edward Payson, 1838-1888",1
"Sabatini, Rafael, 1875-1950",1
"Thucydides, 455? BC-395 BC",1
"Watterson, Henry, 1840-1921",1
"Doyle, Arthur Conan, 1859-1930",1
"Twain, Mark, 1835-1910",1
"Zola, …mile, 1840-1902",1
"Woodley, J. B.",1
"Walden, J. H.",1
"Twain, Mark, 1835-1910",1
"Scott, Walter, 1771-1832",1
Various,1
"Weymouth, Richard Francis, 1822-1902",1
"Cabell, James Branch, 1879-1958",1
Various,1
"Runeberg, Johan Ludvig, 1804-1877",1
"Liston, E.J.",1
"Brown, Alice, 1857-1948",1
"Parsons, John Denham",1
"Weymouth, Richard Francis, 1822-1902",1
"Grimm, Wilhelm, 1786-1859",1
"Grimm, Jacob, 1785-1863",1
Various,1
"Brand, Max, 1892-1944",1
"Leverson, Ada, 1862-1933",1
"Whittier, John Greenleaf, 1807-1892",1
"Ervine, St. John G. (St. John Greer), 1883-1971",1
"Hardy, Thomas, 1840-1928",1
"Fagg, John Gerardus, 1860-1917",1
Various,1
"Trask, Katrina, 1853-1922",1
"Ward, Humphry, Mrs., 1851-1920",1
"Jacobs, Orange, 1827-1914",1
"Di Giacomo, Salvatore, 1860-1934",1
"Wilde, Oscar, 1854-1900",1
Library of Congress. Copyright Office,1
Library of Congress. Copyright Office,1
"Martin, Thomas Commerford, 1856-1924",1
Various,1
"Bindloss, Harold, 1866-1945",1
"Scott, Daniel",1
"Gourgaud, Gaspard, 1783-1852",1
"Nansen, Peter",1
"Bryant, Walter W. (Walter William)",1
"Hay, Ian, 1876-1952",1
"Burritt, Elihu, 1810-1879",1
"Irving, Washington, 1783-1859",1
"Browning, Elizabeth Barrett, 1806-1861",1
"Butler, Pardee, 1816-1888",1
"Le Fanu, Joseph Sheridan, 1814-1873",1
"Gogol, Nikolai Vasilevich, 1809-1852",1
Various,1
"Scudder, John, 1798-1855",1
Various,1
Various,1
Various,1
"DorÈ, Gustave, 1832-1883",1
Various,1
"Flaubert, Gustave, 1821-1880",1
Amerel,1
"Mighels, Philip Verrill, 1869-1911",1
"Carleton, William, 1794-1869",1
Anonymous,1
"Lynde, Francis, 1856-1930",1
"HildÈn, Kaarle August, 1853-",1
"Wright, Anna Potter",1
"Alphen, Hieronymus van, 1746-1803",1
"Hickey, Emily Henrietta, 1845-1924",1
"Ibsen, Henrik, 1828-1906",1
"Kujala, Juho, 1878-1919",1
"Lermina, Jules, 1839-1915",1
"Froude, James Anthony, 1818-1894",1
"Naville, Ernest, 1816-1909",1
"Hemenway, Hetty, 1890-1961",1
JÛn Sveinsson,1
Anonymous,1
"Shoghi, Effendi, 1897-1957",1
"Fuller, Alvarado M., 1851-1924",1
"Jahnsson, Evald Ferdinand, 1844-1895",1
"Bartlett, Frederick Orin, 1876-1945",1
"Bj¯rnson, Bj¯rnstjerne, 1832-1910",1
"Leblanc, Georgette, 1869-1941",1
"Reuter, Christian, 1665-1712",1
"Riis, Jacob A. (Jacob August), 1849-1914",1
"Kingston, William Henry Giles, 1814-1880",1
"Hay, Ian, 1876-1952",1
"Abbott, Wilbur Cortez",1
"Bellamy, Edward, 1850-1898",1
Various,1
"Harrison, Harry, 1925-2012",1
"Vega, Lope de, 1562-1635",1
"Hayes, Augustus Allen, 1837-1892",1
"Harris, Frank, 1856-1931",1
"Lˆns, Hermann, 1866-1914",1
"Bourget, Paul, 1852-1935",1
"Bergman, Johan Albert, 1844-1924",1
Anonymous,1
Anonymous,1
"Bradley, A. C. (Andrew Cecil), 1851-1935",1
"Kong, Shangren, 1648-1718",1
"Golden, M. (Meletios)",1
"Van-Anderson, Helen, 1859-",1
"Birmingham, George A., 1865-1950",1
"Ellicott, C. J. (Charles John), 1819-1905",1
"Neill, Alexander Sutherland, 1883-1973",1
"Slesar, Henry, 1927-2002",1
"Becke, Louis, 1855-1913",1
"Twain, Mark, 1835-1910",1
"Hueston, Ethel, 1887-",1
"Heimburg, W., 1850-1912",1
"Salmela, Marja, 1875-1924",1
"Toplady, Augustus, 1740-1778",1
"Robbers, Herman Johan, 1868-1937",1
"Thomson, John Stuart, 1869-1950",1
"Morrison, Thomas, 1705-1778",1
"Baker, Willard F.",1
"Mitchell, Lucy Sprague, 1878-1967",1
Various,1
"Canavan, M. J. (Michael Joseph)",1
"Peel, W. H.",1
"Strindberg, August, 1849-1912",1
"Curtis, William Eleroy, 1850-1911",1
"Karikko, Kaarle, 1842-1916",1
"Freund, Jacob",1
Various,1
"Ellis, Edward Sylvester, 1840-1916",1
Various,1
"Barker, James Nelson, 1784-1858",1
"Leask, W. Keith (William Keith), 1857-",1
Boy Scouts of America,1
"Noble, Henry George Stebbins, 1859-",1
"De Mille, James, 1833-1880",1
"Krohn, Julius, 1835-1888",1
"Shakespeare, William, 1564-1616",1
"Drake, Durant, 1878-1933",1
"Bangs, John Kendrick, 1862-1922",1
"Dick, Philip K., 1928-1982",1
"Duff Gordon, Lucie, Lady, 1821-1869",1
"Twain, Mark, 1835-1910",1
"Hubbard, Elbert, 1856-1915",1
"Humboldt, Alexander von, 1769-1859",1
"Bonpland, AimÈ, 1773-1858",1
"Hill, J. H.",1
"Hunt, Leigh, 1784-1859",1
"Disraeli, Isaac, 1766-1848",1
"Gerst‰cker, Friedrich, 1816-1872",1
"Shaver, Richard S., 1907-1975",1
"Merwin, Sam, 1910-1996",1
"GinguenÈ, Pierre Louis, 1748-1816",1
Various,1
"Johnston, Annie F. (Annie Fellows), 1863-1931",1
"Papadiamantes, Alexandros, 1851-1911",1
Various,1
Various,1
"Stephens, Robert Neilson, 1867-1906",1
"Doyle, Arthur Conan, 1859-1930",1
"Galloway, William Johnson",1
"Phillips, Eliza Caroline",1
"Huch, Ricarda Octavia, 1864-1947",1
"Sue, EugËne, 1804-1857",1
Various,1
"Loyal, C.",1
"Reichenbach, Moritz von",1
Various,1
"Campbell, A.",1
"Loudon, Margracia",1
"Sinclair, Bertrand W., 1881-1972",1
"Tapper, Thomas, 1864-1958",1
"Springer, Rebecca Ruter, 1832-1904",1
"Kerr, Robert, 1755-1813",1
"Jameson, Mrs. (Anna), 1794-1860",1
"Holyoake, George Jacob, 1817-1906",1
"Barber, J. T.",1
"Palmer, Frederick, 1873-1958",1
"Strang, Lewis Clinton",1
"Kavanagh, Julia, 1824-1877",1
"Enelow, Hyman Gerson, 1877-1934",1
"Kieviet, Cornelis Johannes, 1858-1931",1
Various,1
"Jeffery, Jeffery E.",1
"Riley, James Whitcomb, 1849-1916",1
"Berlioz, Hector, 1803-1869",1
"Hatton, Bessie",1
"Heine, Frank R.",1
"Murray, Gilbert, 1866-1957",1
"Lassila, Maiju, 1868-1918",1
"Brod, Max",1
"Kafka, Franz, 1883-1924",1
Various,1
"Duncker, Max",1
"Young, F. E. Mills (Florence Ethel Mills), 1875-",1
"Duncan, Norman, 1871-1916",1
"Hope, Anthony, 1863-1933",1
"Akins, Thomas Beamish, 1809-1891",1
"Crashaw, Richard, 1613-1649",1
"Verne, Jules, 1828-1905",1
"Limburg-Brouwer, P. A. S. van",1
"Sterrett, Frances R. (Frances Roberta), 1869-1947",1
"Lamon, Ward Hill",1
"Bedford-Jones, H. (Henry), 1887-1949",1
"Delpit, …douard",1
"Schreiner, George Abel",1
"Armitage, R. B.",1
"Mackintosh, Charles Henry, 1820-1896",1
"Beveridge, Albert J.",1
"Porter, Rebecca N.",1
Various,1
"Hay, George, 1876-",1
"Saunders, Marshall, 1861-1947",1
"Schoonmaker, Edwin Davies",1
"Foreman, Samuel Eagle",1
"Stuart, Ruth McEnery, 1856-1917",1
"Paine, Albert Bigelow, 1861-1937",1
"Weir, Harrison, 1824-1906",1
"Brau, Salvador",1
"Cook, Stanley A.",1
"Smith, Logan Pearsall, 1865-1946",1
"Gregory, Lady, 1852-1932",1
"Plutarch, 46-120?",1
"Ware, Sedley Lynch, 1868-",1
"Wade, Mary Hazelton Blanchard, 1860-1936",1
"Hobart, George V. (George Vere), 1867-1926",1
Various,1
Various,1
"Cross, Joseph",1
"Evans, Christmas, 1766-1838",1
"Brassey, Annie, 1839-1887",1
"Little, Andrew G.",1
"Zschokke, Heinrich, 1771-1848",1
"Michelet, Jules, 1798-1874",1
"Pigafetta, Antonio",1
"Hunter, William C.",1
"Hastings, Thomas",1
"Buck, Charles Neville, 1879-1930",1
"Juva, Valter, 1865-1922",1
"BÈdier, Joseph, 1864-1938",1
Anonymous,1
"Murray, David Christie, 1847-1907",1
"Forbes, S. Russell",1
"Wilkins, John, 1614-1672",1
"Shakespeare, William, 1564-1616",1
"Machen, J. Gresham (John Gresham)",1
"More, Hannah, 1745-1833",1
"Dellenbaugh, Frederick Samuel, 1853-1935",1
"Day, Holman, 1865-1935",1
"Shabeeny, Abd Salam, active 1820",1
"Kayme, Sargent",1
"Kingston, William Henry Giles, 1814-1880",1
"Williams, Leonard",1
"Macarthur, Margaret",1
"Torpey, Dorothy M.",1
"Hindley, Charles",1
"Johnston, David E.",1
"Arthur, James",1
"Various, L'Illustration-",1
"Hedenstierna, Alfred",1
"Wright, Thomas, 1859-1936",1
"Ash, Fenton, 1840-1927",1
"Conover, Mary Roberts",1
"Gourmont, Remy de, 1858-1915",1
"Lincoln, Abraham, 1809-1865",1
"Grant, Ethel Watts Mumford, 1878-1940",1
"Herford, Oliver, 1863-1935",1
"Mizner, Addison",1
"Shakespeare, William, 1564-1616",1
"Gaskell, Elizabeth Cleghorn, 1810-1865",1
"Janifer, Laurence M., 1933-2002",1
"Scudder, Horace Elisha, 1838-1902",1
"Ewald, Carl, 1856-1908",1
"Mayer, Frank",1
"Jerome, Jerome K. (Jerome Klapka), 1859-1927",1
"Galsworthy, John, 1867-1933",1
"Darwin, Charles, 1809-1882",1
"Browning, Robert, 1812-1889",1
"Maupassant, Guy de, 1850-1893",1
"Pepys, Samuel, 1633-1703",1
"Regnard, Jean FranÁois, 1655-1709",1
"Chandler, Katherine",1
"Thoreau, Henry David, 1817-1862",1
"Kyne, Peter B. (Peter Bernard), 1880-1957",1
"Twain, Mark, 1835-1910",1
"Alain-Fournier, 1886-1914",1
"Evelyn, John, 1620-1706",1
"Hutchinson, A. S. M. (Arthur Stuart-Menteth), 1880-1971",1
"Beach, Charles Amory",1
"Pangborn, Edgar, 1909-1976",1
"Tennyson, Alfred Tennyson, Baron, 1809-1892",1
"Machiavelli, NiccolÚ, 1469-1527",1
"Verne, Jules, 1828-1905",1
"Shakespeare, William, 1564-1616",1
"Swift, Jonathan, 1667-1745",1
"Lord, John, 1810-1894",1
"Flecker, James Elroy, 1884-1915",1
"Sue, EugËne, 1804-1857",1
"Warner, Charles Dudley, 1829-1900",1
"Campan, Mme (Jeanne-Louise-Henriette), 1752-1822",1
"Cajori, Florian, 1859-1930",1
"MacDonald, George, 1824-1905",1
"Debs, Eugene V.",1
"Lytton, Edward Bulwer Lytton, Baron, 1803-1873",1
"Foote, Mary Hallock, 1847-1938",1
"Wright, Harold Bell, 1872-1944",1
"Housman, A. E. (Alfred Edward), 1859-1936",1
"Yonge, Charlotte M. (Charlotte Mary), 1823-1901",1
"Dickens, Charles, 1812-1870",1
"Wells, H. G. (Herbert George), 1866-1946",1
"Weymouth, Richard Francis, 1822-1902",1
"Hutton, Edward, 1875-1969",1
"Haan, Jacob IsraÎl de, 1881-1924",1
Anonymous,1
"Doheny, Michael, 1805-1862",1
"Huch, Ricarda Octavia, 1864-1947",1
